hit_ID,x,y,z,layer,px,py,pz,time,PDG,event
200,27.320752633818543,44.24958244555918,52.04743564860596,2,-1000,-1000,-1000,0.1167178526520729,-1000,16
201,13.11129843824244,29.438387098978268,55.66807612566039,1,-1000,-1000,-1000,0.14181408286094666,-1000,16
202,12.998360885637755,27.266263354368945,55.845184111181744,0,-1000,-1000,-1000,0.05074295401573181,-1000,16
203,28.57345486854124,9.842521403503985,58.2401454132431,0,-1000,-1000,-1000,0.012100344523787498,-1000,16
204,30.801743350578267,9.819865285283582,58.39846366843781,1,-1000,-1000,-1000,0.046602316200733185,-1000,16
205,-28.118211835551932,16.298483463915773,32.06745518131899,1,-1000,-1000,-1000,0.09358052164316177,-1000,16
206,-2.328902645667522,30.165,44.66214180220595,0,-1000,-1000,-1000,-0.02270074188709259,-1000,16
207,-2.0981236569473585,32.214999999999996,45.56545613895306,1,-1000,-1000,-1000,0.039009109139442444,-1000,16
208,14.245874569075278,28.96843027804252,52.99304286349808,1,-1000,-1000,-1000,0.12766525149345398,-1000,16
209,12.717061175179543,27.382781509532364,53.31869132158751,0,-1000,-1000,-1000,0.14488454163074493,-1000,16
210,30.165,-3.7320781291921206,59.81034196738469,0,-1000,-1000,-1000,-0.026622146368026733,-1000,16
211,32.214999999999996,-3.248907775258954,60.10040967047508,1,-1000,-1000,-1000,-0.07532575726509094,-1000,16
212,-28.427813203785796,15.551039641796315,63.26421274784791,1,-1000,-1000,-1000,0.08090881258249283,-1000,16
213,-28.98241473066049,14.212113113902598,61.150684467842154,1,-1000,-1000,-1000,0.09369777143001556,-1000,16
214,-28.2452996752985,15.991666277586912,60.93363927720585,1,-1000,-1000,-1000,0.06496428698301315,-1000,16
215,-26.854272746409652,15.805479362574758,62.117984768330686,0,-1000,-1000,-1000,0.06636021286249161,-1000,16
216,-28.31010810142447,17.24878181042478,62.30900133302521,1,-1000,-1000,-1000,0.08183345198631287,-1000,16
217,-26.863737268886936,15.796014840097472,62.242212911153075,0,-1000,-1000,-1000,0.03711073473095894,-1000,16
218,-26.30930929895377,15.308652344789023,62.26357538319657,0,-1000,-1000,-1000,0.10097649693489075,-1000,16
219,1.0157979440168972,32.214999999999996,63.65420183386922,1,-1000,-1000,-1000,-0.05538221076130867,-1000,16
220,-30.87745242870442,9.63708740207666,57.63018527807724,1,-1000,-1000,-1000,0.10679959505796432,-1000,16
221,-5.172072791049377,30.165,60.5859330458953,0,-1000,-1000,-1000,0.020709792152047157,-1000,16
222,-5.683348231038271,32.214999999999996,60.740130888665476,1,-1000,-1000,-1000,-0.041740596294403076,-1000,16
223,32.214999999999996,4.3724036180132355,48.92716348628503,1,-1000,-1000,-1000,0.11162270605564117,-1000,16
224,19.55716974656123,-23.102582362423185,54.65600306244538,0,-1000,-1000,-1000,0.022470077499747276,-1000,16
225,20.739091923111896,-24.819797988737363,55.00778310476716,1,-1000,-1000,-1000,0.011573506519198418,-1000,16
226,-47.39220368512779,-23.127269337245583,63.88898244507706,2,-1000,-1000,-1000,0.1199650689959526,-1000,16
227,-23.32224365106277,-22.236646260786486,64.05254779597023,1,-1000,-1000,-1000,0.1492110788822174,-1000,16
228,-21.844375546774476,-20.815376562209934,64.04023282927638,0,-1000,-1000,-1000,0.07623273879289627,-1000,16
229,-29.084702267338006,8.60826099960087,64.41616408407117,0,-1000,-1000,-1000,0.0023317087907344103,-1000,16
230,-30.983110816345842,9.382005489654265,64.43893410382327,1,-1000,-1000,-1000,0.0038627947214990854,-1000,16
231,-45.80080911973858,27.495359917548214,60.814481452399214,3,-1000,-1000,-1000,0.14158895611763,-1000,16
232,-45.53695442437632,24.3708564356329,61.35085876321131,2,-1000,-1000,-1000,0.10385044664144516,-1000,16
233,-31.91306586068508,7.136895409213205,61.84654575612175,1,-1000,-1000,-1000,0.10475066304206848,-1000,16
234,-29.894790148382988,6.652535850468,61.93086704002651,0,-1000,-1000,-1000,0.0705527737736702,-1000,16
235,-8.606589312735672,29.08539470270961,64.25424382065,0,-1000,-1000,-1000,-0.0883764922618866,-1000,16
236,-9.098120275254951,31.100699922307232,64.3322150130743,1,-1000,-1000,-1000,0.022267496213316917,-1000,16
237,-23.710053544441905,45.39124724979044,64.73086370713222,2,-1000,-1000,-1000,-0.08729281276464462,-1000,16
238,47.05342797892409,-25.150314773666054,60.69729701552823,3,-1000,-1000,-1000,0.1391376107931137,-1000,16
239,46.31974311263633,-21.758081625878173,60.85030638740456,2,-1000,-1000,-1000,0.13018561899662018,-1000,16
